,STOCK_CODE,Date,file_name
3754,002100.SZ,20200408,sz002100_20200408
3755,002100.SZ,20200409,sz002100_20200409
3756,002100.SZ,20200410,sz002100_20200410
3757,002100.SZ,20200413,sz002100_20200413
3758,002100.SZ,20200414,sz002100_20200414
3759,300113.SZ,20200316,sz300113_20200316
3760,300113.SZ,20200317,sz300113_20200317
3761,300113.SZ,20200318,sz300113_20200318
3762,300113.SZ,20200319,sz300113_20200319
3763,300113.SZ,20200320,sz300113_20200320
3764,300113.SZ,20200323,sz300113_20200323
3765,300113.SZ,20200324,sz300113_20200324
3766,300113.SZ,20200325,sz300113_20200325
3767,300113.SZ,20200326,sz300113_20200326
3768,300113.SZ,20200327,sz300113_20200327
3769,300113.SZ,20200330,sz300113_20200330
3770,300113.SZ,20200331,sz300113_20200331
3771,300113.SZ,20200401,sz300113_20200401
3772,300113.SZ,20200402,sz300113_20200402
3773,300113.SZ,20200403,sz300113_20200403
3774,300113.SZ,20200407,sz300113_20200407
3775,300113.SZ,20200408,sz300113_20200408
3776,300113.SZ,20200409,sz300113_20200409
3777,300113.SZ,20200410,sz300113_20200410
3778,300113.SZ,20200413,sz300113_20200413
3779,300113.SZ,20200414,sz300113_20200414
3780,300118.SZ,20200316,sz300118_20200316
3781,300118.SZ,20200317,sz300118_20200317
3782,300118.SZ,20200318,sz300118_20200318
3783,300118.SZ,20200319,sz300118_20200319
3784,300118.SZ,20200320,sz300118_20200320
3785,300118.SZ,20200323,sz300118_20200323
3786,300118.SZ,20200324,sz300118_20200324
3787,300118.SZ,20200325,sz300118_20200325
3788,300118.SZ,20200326,sz300118_20200326
3789,300118.SZ,20200327,sz300118_20200327
3790,300118.SZ,20200330,sz300118_20200330
3791,300118.SZ,20200331,sz300118_20200331
3792,300118.SZ,20200401,sz300118_20200401
3793,300118.SZ,20200402,sz300118_20200402
3794,300118.SZ,20200403,sz300118_20200403
3795,300118.SZ,20200407,sz300118_20200407
3796,300118.SZ,20200408,sz300118_20200408
3797,300118.SZ,20200409,sz300118_20200409
3798,300118.SZ,20200410,sz300118_20200410
3799,300118.SZ,20200413,sz300118_20200413
3800,300118.SZ,20200414,sz300118_20200414
3801,002119.SZ,20200316,sz002119_20200316
3802,002119.SZ,20200317,sz002119_20200317
3803,002119.SZ,20200318,sz002119_20200318
3804,002119.SZ,20200319,sz002119_20200319
3805,002119.SZ,20200320,sz002119_20200320
3806,002119.SZ,20200323,sz002119_20200323
3807,002119.SZ,20200324,sz002119_20200324
3808,002119.SZ,20200325,sz002119_20200325
3809,002119.SZ,20200326,sz002119_20200326
3810,002119.SZ,20200327,sz002119_20200327
3811,002119.SZ,20200330,sz002119_20200330
3812,002119.SZ,20200331,sz002119_20200331
3813,002119.SZ,20200401,sz002119_20200401
3814,002119.SZ,20200402,sz002119_20200402
3815,002119.SZ,20200403,sz002119_20200403
3816,002119.SZ,20200407,sz002119_20200407
3817,002119.SZ,20200408,sz002119_20200408
3818,002119.SZ,20200409,sz002119_20200409
3819,002119.SZ,20200410,sz002119_20200410
3820,002119.SZ,20200413,sz002119_20200413
3821,002119.SZ,20200414,sz002119_20200414
3822,002152.SZ,20200316,sz002152_20200316
3823,002152.SZ,20200317,sz002152_20200317
3824,002152.SZ,20200318,sz002152_20200318
3825,002152.SZ,20200319,sz002152_20200319
3826,002152.SZ,20200320,sz002152_20200320
3827,002152.SZ,20200323,sz002152_20200323
3828,002152.SZ,20200324,sz002152_20200324
3829,002152.SZ,20200325,sz002152_20200325
3830,002152.SZ,20200326,sz002152_20200326
3831,002152.SZ,20200327,sz002152_20200327
3832,002152.SZ,20200330,sz002152_20200330
3833,002152.SZ,20200331,sz002152_20200331
3834,002152.SZ,20200401,sz002152_20200401
3835,002152.SZ,20200402,sz002152_20200402
3836,002152.SZ,20200403,sz002152_20200403
3837,002152.SZ,20200407,sz002152_20200407
3838,002152.SZ,20200408,sz002152_20200408
3839,002152.SZ,20200409,sz002152_20200409
3840,002152.SZ,20200410,sz002152_20200410
3841,002152.SZ,20200413,sz002152_20200413
3842,002152.SZ,20200414,sz002152_20200414
3843,002273.SZ,20200316,sz002273_20200316
3844,002273.SZ,20200317,sz002273_20200317
3845,002273.SZ,20200318,sz002273_20200318
3846,002273.SZ,20200319,sz002273_20200319
3847,002273.SZ,20200320,sz002273_20200320
3848,002273.SZ,20200323,sz002273_20200323
3849,002273.SZ,20200324,sz002273_20200324
3850,002273.SZ,20200325,sz002273_20200325
3851,002273.SZ,20200326,sz002273_20200326
3852,002273.SZ,20200327,sz002273_20200327
3853,002273.SZ,20200330,sz002273_20200330
3854,002273.SZ,20200331,sz002273_20200331
3855,002273.SZ,20200401,sz002273_20200401
3856,002273.SZ,20200402,sz002273_20200402
3857,002273.SZ,20200403,sz002273_20200403
3858,002273.SZ,20200407,sz002273_20200407
3859,002273.SZ,20200408,sz002273_20200408
3860,002273.SZ,20200409,sz002273_20200409
3861,002273.SZ,20200410,sz002273_20200410
3862,002273.SZ,20200413,sz002273_20200413
3863,002273.SZ,20200414,sz002273_20200414
3864,600446.SH,20200316,sh600446_20200316
3865,600446.SH,20200317,sh600446_20200317
3866,600446.SH,20200318,sh600446_20200318
3867,600446.SH,20200319,sh600446_20200319
3868,600446.SH,20200320,sh600446_20200320
3869,600446.SH,20200323,sh600446_20200323
3870,600446.SH,20200324,sh600446_20200324
3871,600446.SH,20200325,sh600446_20200325
3872,600446.SH,20200326,sh600446_20200326
3873,600446.SH,20200327,sh600446_20200327
3874,600446.SH,20200330,sh600446_20200330
3875,600446.SH,20200331,sh600446_20200331
3876,600446.SH,20200401,sh600446_20200401
3877,600446.SH,20200402,sh600446_20200402
3878,600446.SH,20200403,sh600446_20200403
3879,600446.SH,20200407,sh600446_20200407
3880,600446.SH,20200408,sh600446_20200408
3881,600446.SH,20200409,sh600446_20200409
3882,600446.SH,20200410,sh600446_20200410
3883,600446.SH,20200413,sh600446_20200413
3884,600446.SH,20200414,sh600446_20200414
3885,600460.SH,20200316,sh600460_20200316
3886,600460.SH,20200317,sh600460_20200317
3887,600460.SH,20200318,sh600460_20200318
3888,600460.SH,20200319,sh600460_20200319
3889,600460.SH,20200320,sh600460_20200320
3890,600460.SH,20200323,sh600460_20200323
3891,600460.SH,20200324,sh600460_20200324
3892,600460.SH,20200325,sh600460_20200325
3893,600460.SH,20200326,sh600460_20200326
3894,600460.SH,20200327,sh600460_20200327
3895,600460.SH,20200330,sh600460_20200330
3896,600460.SH,20200331,sh600460_20200331
3897,600460.SH,20200401,sh600460_20200401
3898,600460.SH,20200402,sh600460_20200402
3899,600460.SH,20200403,sh600460_20200403
3900,600460.SH,20200407,sh600460_20200407
3901,600460.SH,20200408,sh600460_20200408
3902,600460.SH,20200409,sh600460_20200409
3903,600460.SH,20200410,sh600460_20200410
3904,600460.SH,20200413,sh600460_20200413
3905,600460.SH,20200414,sh600460_20200414
3906,002402.SZ,20200316,sz002402_20200316
3907,002402.SZ,20200317,sz002402_20200317
3908,002402.SZ,20200318,sz002402_20200318
3909,002402.SZ,20200319,sz002402_20200319
3910,002402.SZ,20200320,sz002402_20200320
3911,002402.SZ,20200323,sz002402_20200323
3912,002402.SZ,20200324,sz002402_20200324
3913,002402.SZ,20200325,sz002402_20200325
3914,002402.SZ,20200326,sz002402_20200326
3915,002402.SZ,20200327,sz002402_20200327
3916,002402.SZ,20200330,sz002402_20200330
3917,002402.SZ,20200331,sz002402_20200331
3918,002402.SZ,20200401,sz002402_20200401
3919,002402.SZ,20200402,sz002402_20200402
3920,002402.SZ,20200403,sz002402_20200403
3921,002402.SZ,20200407,sz002402_20200407
3922,002402.SZ,20200408,sz002402_20200408
3923,002402.SZ,20200409,sz002402_20200409
3924,002402.SZ,20200410,sz002402_20200410
3925,002402.SZ,20200413,sz002402_20200413
3926,002402.SZ,20200414,sz002402_20200414
3927,002456.SZ,20200316,sz002456_20200316
3928,002456.SZ,20200317,sz002456_20200317
3929,002456.SZ,20200318,sz002456_20200318
3930,002456.SZ,20200319,sz002456_20200319
3931,002456.SZ,20200320,sz002456_20200320
3932,002456.SZ,20200323,sz002456_20200323
3933,002456.SZ,20200324,sz002456_20200324
3934,002456.SZ,20200325,sz002456_20200325
3935,002456.SZ,20200326,sz002456_20200326
3936,002456.SZ,20200327,sz002456_20200327
3937,002456.SZ,20200330,sz002456_20200330
3938,002456.SZ,20200331,sz002456_20200331
3939,002456.SZ,20200401,sz002456_20200401
3940,002456.SZ,20200402,sz002456_20200402
3941,002456.SZ,20200403,sz002456_20200403
3942,002456.SZ,20200407,sz002456_20200407
3943,002456.SZ,20200408,sz002456_20200408
3944,002456.SZ,20200409,sz002456_20200409
3945,002456.SZ,20200410,sz002456_20200410
3946,002456.SZ,20200413,sz002456_20200413
3947,002456.SZ,20200414,sz002456_20200414
3948,600570.SH,20200316,sh600570_20200316
3949,600570.SH,20200317,sh600570_20200317
3950,600570.SH,20200318,sh600570_20200318
3951,600570.SH,20200319,sh600570_20200319
3952,600570.SH,20200320,sh600570_20200320
3953,600570.SH,20200323,sh600570_20200323
3954,600570.SH,20200324,sh600570_20200324
3955,600570.SH,20200325,sh600570_20200325
3956,600570.SH,20200326,sh600570_20200326
3957,600570.SH,20200327,sh600570_20200327
3958,600570.SH,20200330,sh600570_20200330
3959,600570.SH,20200331,sh600570_20200331
3960,600570.SH,20200401,sh600570_20200401
3961,600570.SH,20200402,sh600570_20200402
3962,600570.SH,20200403,sh600570_20200403
3963,600570.SH,20200407,sh600570_20200407
3964,600570.SH,20200408,sh600570_20200408
3965,600570.SH,20200409,sh600570_20200409
3966,600570.SH,20200410,sh600570_20200410
3967,600570.SH,20200413,sh600570_20200413
3968,600570.SH,20200414,sh600570_20200414
3969,600584.SH,20200316,sh600584_20200316
3970,600584.SH,20200317,sh600584_20200317
3971,600584.SH,20200318,sh600584_20200318
3972,600584.SH,20200319,sh600584_20200319
3973,600584.SH,20200320,sh600584_20200320
3974,600584.SH,20200323,sh600584_20200323
3975,600584.SH,20200324,sh600584_20200324
3976,600584.SH,20200325,sh600584_20200325
3977,600584.SH,20200326,sh600584_20200326
3978,600584.SH,20200327,sh600584_20200327
3979,600584.SH,20200330,sh600584_20200330
3980,600584.SH,20200331,sh600584_20200331
3981,600584.SH,20200401,sh600584_20200401
3982,600584.SH,20200402,sh600584_20200402
3983,600584.SH,20200403,sh600584_20200403
3984,600584.SH,20200407,sh600584_20200407
3985,600584.SH,20200408,sh600584_20200408
3986,600584.SH,20200409,sh600584_20200409
3987,600584.SH,20200410,sh600584_20200410
3988,600584.SH,20200413,sh600584_20200413
3989,600584.SH,20200414,sh600584_20200414
3990,600712.SH,20200316,sh600712_20200316
3991,600712.SH,20200317,sh600712_20200317
3992,600712.SH,20200318,sh600712_20200318
3993,600712.SH,20200319,sh600712_20200319
3994,600712.SH,20200320,sh600712_20200320
3995,600712.SH,20200323,sh600712_20200323
3996,600712.SH,20200324,sh600712_20200324
3997,600712.SH,20200325,sh600712_20200325
3998,600712.SH,20200326,sh600712_20200326
3999,600712.SH,20200327,sh600712_20200327
4000,600712.SH,20200330,sh600712_20200330
4001,600712.SH,20200331,sh600712_20200331
4002,600712.SH,20200401,sh600712_20200401
4003,600712.SH,20200402,sh600712_20200402
4004,600712.SH,20200403,sh600712_20200403
4005,600712.SH,20200407,sh600712_20200407
4006,600712.SH,20200408,sh600712_20200408
4007,600712.SH,20200409,sh600712_20200409
4008,600712.SH,20200410,sh600712_20200410
4009,600712.SH,20200413,sh600712_20200413
4010,600712.SH,20200414,sh600712_20200414
4011,600720.SH,20200316,sh600720_20200316
4012,600720.SH,20200317,sh600720_20200317
4013,600720.SH,20200318,sh600720_20200318
4014,600720.SH,20200319,sh600720_20200319
4015,600720.SH,20200320,sh600720_20200320
4016,600720.SH,20200323,sh600720_20200323
4017,600720.SH,20200324,sh600720_20200324
4018,600720.SH,20200325,sh600720_20200325
4019,600720.SH,20200326,sh600720_20200326
4020,600720.SH,20200327,sh600720_20200327
4021,600720.SH,20200330,sh600720_20200330
4022,600720.SH,20200331,sh600720_20200331
4023,600720.SH,20200401,sh600720_20200401
4024,600720.SH,20200402,sh600720_20200402
4025,600720.SH,20200403,sh600720_20200403
4026,600720.SH,20200407,sh600720_20200407
4027,600720.SH,20200408,sh600720_20200408
4028,600720.SH,20200409,sh600720_20200409
4029,600720.SH,20200410,sh600720_20200410
4030,600720.SH,20200413,sh600720_20200413
4031,600720.SH,20200414,sh600720_20200414
4032,000066.SZ,20200316,sz000066_20200316
4033,000066.SZ,20200317,sz000066_20200317
4034,000066.SZ,20200318,sz000066_20200318
4035,000066.SZ,20200319,sz000066_20200319
4036,000066.SZ,20200320,sz000066_20200320
4037,000066.SZ,20200323,sz000066_20200323
4038,000066.SZ,20200324,sz000066_20200324
4039,000066.SZ,20200325,sz000066_20200325
4040,000066.SZ,20200326,sz000066_20200326
4041,000066.SZ,20200327,sz000066_20200327
4042,000066.SZ,20200330,sz000066_20200330
4043,000066.SZ,20200331,sz000066_20200331
4044,000066.SZ,20200401,sz000066_20200401
4045,000066.SZ,20200402,sz000066_20200402
4046,000066.SZ,20200403,sz000066_20200403
4047,000066.SZ,20200407,sz000066_20200407
4048,000066.SZ,20200408,sz000066_20200408
4049,000066.SZ,20200409,sz000066_20200409
4050,000066.SZ,20200410,sz000066_20200410
4051,000066.SZ,20200413,sz000066_20200413
4052,000066.SZ,20200414,sz000066_20200414
4053,002626.SZ,20200316,sz002626_20200316
4054,002626.SZ,20200317,sz002626_20200317
4055,002626.SZ,20200318,sz002626_20200318
4056,002626.SZ,20200319,sz002626_20200319
4057,002626.SZ,20200320,sz002626_20200320
4058,002626.SZ,20200323,sz002626_20200323
4059,002626.SZ,20200324,sz002626_20200324
4060,002626.SZ,20200325,sz002626_20200325
4061,002626.SZ,20200326,sz002626_20200326
4062,002626.SZ,20200327,sz002626_20200327
4063,002626.SZ,20200330,sz002626_20200330
4064,002626.SZ,20200331,sz002626_20200331
4065,002626.SZ,20200401,sz002626_20200401
4066,002626.SZ,20200402,sz002626_20200402
4067,002626.SZ,20200403,sz002626_20200403
4068,002626.SZ,20200407,sz002626_20200407
4069,002626.SZ,20200408,sz002626_20200408
4070,002626.SZ,20200409,sz002626_20200409
4071,002626.SZ,20200410,sz002626_20200410
4072,002626.SZ,20200413,sz002626_20200413
4073,002626.SZ,20200414,sz002626_20200414
4074,002648.SZ,20200316,sz002648_20200316
4075,002648.SZ,20200317,sz002648_20200317
4076,002648.SZ,20200318,sz002648_20200318
4077,002648.SZ,20200319,sz002648_20200319
4078,002648.SZ,20200320,sz002648_20200320
4079,002648.SZ,20200323,sz002648_20200323
4080,002648.SZ,20200324,sz002648_20200324
4081,002648.SZ,20200325,sz002648_20200325
4082,002648.SZ,20200326,sz002648_20200326
4083,002648.SZ,20200327,sz002648_20200327
4084,002648.SZ,20200330,sz002648_20200330
4085,002648.SZ,20200331,sz002648_20200331
4086,002648.SZ,20200401,sz002648_20200401
4087,002648.SZ,20200402,sz002648_20200402
4088,002648.SZ,20200403,sz002648_20200403
4089,002648.SZ,20200407,sz002648_20200407
4090,002648.SZ,20200408,sz002648_20200408
4091,002648.SZ,20200409,sz002648_20200409
4092,002648.SZ,20200410,sz002648_20200410
4093,002648.SZ,20200413,sz002648_20200413
4094,002648.SZ,20200414,sz002648_20200414
4095,300638.SZ,20200316,sz300638_20200316
4096,300638.SZ,20200317,sz300638_20200317
4097,300638.SZ,20200318,sz300638_20200318
4098,300638.SZ,20200319,sz300638_20200319
4099,300638.SZ,20200320,sz300638_20200320
4100,300638.SZ,20200323,sz300638_20200323
4101,300638.SZ,20200324,sz300638_20200324
4102,300638.SZ,20200325,sz300638_20200325
4103,300638.SZ,20200326,sz300638_20200326
4104,300638.SZ,20200327,sz300638_20200327
4105,300638.SZ,20200330,sz300638_20200330
4106,300638.SZ,20200331,sz300638_20200331
4107,300638.SZ,20200401,sz300638_20200401
4108,300638.SZ,20200402,sz300638_20200402
4109,300638.SZ,20200403,sz300638_20200403
4110,300638.SZ,20200407,sz300638_20200407
4111,300638.SZ,20200408,sz300638_20200408
4112,300638.SZ,20200409,sz300638_20200409
4113,300638.SZ,20200410,sz300638_20200410
4114,300638.SZ,20200413,sz300638_20200413
4115,300638.SZ,20200414,sz300638_20200414
4116,300699.SZ,20200316,sz300699_20200316
4117,300699.SZ,20200317,sz300699_20200317
4118,300699.SZ,20200318,sz300699_20200318
4119,300699.SZ,20200319,sz300699_20200319
4120,300699.SZ,20200320,sz300699_20200320
4121,300699.SZ,20200323,sz300699_20200323
4122,300699.SZ,20200324,sz300699_20200324
4123,300699.SZ,20200325,sz300699_20200325
4124,300699.SZ,20200326,sz300699_20200326
4125,300699.SZ,20200327,sz300699_20200327
4126,300699.SZ,20200330,sz300699_20200330
4127,300699.SZ,20200331,sz300699_20200331
4128,300699.SZ,20200401,sz300699_20200401
4129,300699.SZ,20200402,sz300699_20200402
4130,300699.SZ,20200403,sz300699_20200403
4131,300699.SZ,20200407,sz300699_20200407
4132,300699.SZ,20200408,sz300699_20200408
4133,300699.SZ,20200409,sz300699_20200409
4134,300699.SZ,20200410,sz300699_20200410
4135,300699.SZ,20200413,sz300699_20200413
4136,300699.SZ,20200414,sz300699_20200414
4137,300735.SZ,20200316,sz300735_20200316
4138,300735.SZ,20200317,sz300735_20200317
4139,300735.SZ,20200318,sz300735_20200318
4140,300735.SZ,20200319,sz300735_20200319
4141,300735.SZ,20200320,sz300735_20200320
4142,300735.SZ,20200323,sz300735_20200323
4143,300735.SZ,20200324,sz300735_20200324
4144,300735.SZ,20200325,sz300735_20200325
4145,300735.SZ,20200326,sz300735_20200326
4146,300735.SZ,20200327,sz300735_20200327
4147,300735.SZ,20200330,sz300735_20200330
4148,300735.SZ,20200331,sz300735_20200331
4149,300735.SZ,20200401,sz300735_20200401
4150,300735.SZ,20200402,sz300735_20200402
4151,300735.SZ,20200403,sz300735_20200403
4152,300735.SZ,20200407,sz300735_20200407
4153,300735.SZ,20200408,sz300735_20200408
4154,300735.SZ,20200409,sz300735_20200409
4155,300735.SZ,20200410,sz300735_20200410
4156,300735.SZ,20200413,sz300735_20200413
4157,300735.SZ,20200414,sz300735_20200414
4158,002291.SZ,20200316,sz002291_20200316
4159,002291.SZ,20200317,sz002291_20200317
4160,002291.SZ,20200318,sz002291_20200318
4161,002291.SZ,20200319,sz002291_20200319
4162,002291.SZ,20200320,sz002291_20200320
4163,002291.SZ,20200323,sz002291_20200323
4164,002291.SZ,20200324,sz002291_20200324
4165,002291.SZ,20200325,sz002291_20200325
4166,002291.SZ,20200326,sz002291_20200326
4167,002291.SZ,20200327,sz002291_20200327
4168,002291.SZ,20200330,sz002291_20200330
4169,002291.SZ,20200331,sz002291_20200331
4170,002291.SZ,20200401,sz002291_20200401
4171,002291.SZ,20200402,sz002291_20200402
4172,002291.SZ,20200403,sz002291_20200403
4173,002291.SZ,20200407,sz002291_20200407
4174,002291.SZ,20200408,sz002291_20200408
4175,002291.SZ,20200409,sz002291_20200409
4176,002291.SZ,20200410,sz002291_20200410
4177,002291.SZ,20200413,sz002291_20200413
4178,002291.SZ,20200414,sz002291_20200414
4179,300315.SZ,20200316,sz300315_20200316
4180,300315.SZ,20200317,sz300315_20200317
4181,300315.SZ,20200318,sz300315_20200318
4182,300315.SZ,20200319,sz300315_20200319
4183,300315.SZ,20200320,sz300315_20200320
4184,300315.SZ,20200323,sz300315_20200323
4185,300315.SZ,20200324,sz300315_20200324
4186,300315.SZ,20200325,sz300315_20200325
4187,300315.SZ,20200326,sz300315_20200326
4188,300315.SZ,20200327,sz300315_20200327
4189,300315.SZ,20200330,sz300315_20200330
4190,300315.SZ,20200331,sz300315_20200331
4191,300315.SZ,20200401,sz300315_20200401
4192,300315.SZ,20200402,sz300315_20200402
4193,300315.SZ,20200403,sz300315_20200403
4194,300315.SZ,20200407,sz300315_20200407
4195,300315.SZ,20200408,sz300315_20200408
4196,300315.SZ,20200409,sz300315_20200409
4197,300315.SZ,20200410,sz300315_20200410
4198,300315.SZ,20200413,sz300315_20200413
4199,300315.SZ,20200414,sz300315_20200414
4200,600426.SH,20200316,sh600426_20200316
4201,600426.SH,20200317,sh600426_20200317
4202,600426.SH,20200318,sh600426_20200318
4203,600426.SH,20200319,sh600426_20200319
4204,600426.SH,20200320,sh600426_20200320
4205,600426.SH,20200323,sh600426_20200323
4206,600426.SH,20200324,sh600426_20200324
4207,600426.SH,20200325,sh600426_20200325
4208,600426.SH,20200326,sh600426_20200326
4209,600426.SH,20200327,sh600426_20200327
4210,600426.SH,20200330,sh600426_20200330
4211,600426.SH,20200331,sh600426_20200331
4212,600426.SH,20200401,sh600426_20200401
4213,600426.SH,20200402,sh600426_20200402
4214,600426.SH,20200403,sh600426_20200403
4215,600426.SH,20200407,sh600426_20200407
4216,600426.SH,20200408,sh600426_20200408
4217,600426.SH,20200409,sh600426_20200409
4218,600426.SH,20200410,sh600426_20200410
4219,600426.SH,20200413,sh600426_20200413
4220,600426.SH,20200414,sh600426_20200414
4221,000860.SZ,20200316,sz000860_20200316
4222,000860.SZ,20200317,sz000860_20200317
4223,000860.SZ,20200318,sz000860_20200318
4224,000860.SZ,20200319,sz000860_20200319
4225,000860.SZ,20200320,sz000860_20200320
4226,000860.SZ,20200323,sz000860_20200323
4227,000860.SZ,20200324,sz000860_20200324
4228,000860.SZ,20200325,sz000860_20200325
4229,000860.SZ,20200326,sz000860_20200326
4230,000860.SZ,20200327,sz000860_20200327
4231,000860.SZ,20200330,sz000860_20200330
4232,000860.SZ,20200331,sz000860_20200331
4233,000860.SZ,20200401,sz000860_20200401
4234,000860.SZ,20200402,sz000860_20200402
4235,000860.SZ,20200403,sz000860_20200403
4236,000860.SZ,20200407,sz000860_20200407
4237,000860.SZ,20200408,sz000860_20200408
4238,000860.SZ,20200409,sz000860_20200409
4239,000860.SZ,20200410,sz000860_20200410
4240,000860.SZ,20200413,sz000860_20200413
4241,000860.SZ,20200414,sz000860_20200414
4242,603000.SH,20200316,sh603000_20200316
4243,603000.SH,20200317,sh603000_20200317
4244,603000.SH,20200318,sh603000_20200318
4245,603000.SH,20200319,sh603000_20200319
4246,603000.SH,20200320,sh603000_20200320
4247,603000.SH,20200323,sh603000_20200323
4248,603000.SH,20200324,sh603000_20200324
4249,603000.SH,20200325,sh603000_20200325
4250,603000.SH,20200326,sh603000_20200326
4251,603000.SH,20200327,sh603000_20200327
4252,603000.SH,20200330,sh603000_20200330
4253,603000.SH,20200331,sh603000_20200331
4254,603000.SH,20200401,sh603000_20200401
4255,603000.SH,20200402,sh603000_20200402
4256,603000.SH,20200403,sh603000_20200403
4257,603000.SH,20200407,sh603000_20200407
4258,603000.SH,20200408,sh603000_20200408
4259,603000.SH,20200409,sh603000_20200409
4260,603000.SH,20200410,sh603000_20200410
4261,603000.SH,20200413,sh603000_20200413
4262,603000.SH,20200414,sh603000_20200414
4263,600031.SH,20200316,sh600031_20200316
4264,600031.SH,20200317,sh600031_20200317
4265,600031.SH,20200318,sh600031_20200318
4266,600031.SH,20200319,sh600031_20200319
4267,600031.SH,20200320,sh600031_20200320
4268,600031.SH,20200323,sh600031_20200323
4269,600031.SH,20200324,sh600031_20200324
4270,600031.SH,20200325,sh600031_20200325
4271,600031.SH,20200326,sh600031_20200326
4272,600031.SH,20200327,sh600031_20200327
4273,600031.SH,20200330,sh600031_20200330
4274,600031.SH,20200331,sh600031_20200331
4275,600031.SH,20200401,sh600031_20200401
4276,600031.SH,20200402,sh600031_20200402
4277,600031.SH,20200403,sh600031_20200403
4278,600031.SH,20200407,sh600031_20200407
4279,600031.SH,20200408,sh600031_20200408
4280,600031.SH,20200409,sh600031_20200409
4281,600031.SH,20200410,sh600031_20200410
4282,600031.SH,20200413,sh600031_20200413
4283,600031.SH,20200414,sh600031_20200414
4284,600061.SH,20200316,sh600061_20200316
4285,600061.SH,20200317,sh600061_20200317
4286,600061.SH,20200318,sh600061_20200318
4287,600061.SH,20200319,sh600061_20200319
4288,600061.SH,20200320,sh600061_20200320
4289,600061.SH,20200323,sh600061_20200323
4290,600061.SH,20200324,sh600061_20200324
4291,600061.SH,20200325,sh600061_20200325
4292,600061.SH,20200326,sh600061_20200326
4293,600061.SH,20200327,sh600061_20200327
4294,600061.SH,20200330,sh600061_20200330
4295,600061.SH,20200331,sh600061_20200331
4296,600061.SH,20200401,sh600061_20200401
4297,600061.SH,20200402,sh600061_20200402
4298,600061.SH,20200403,sh600061_20200403
4299,600061.SH,20200407,sh600061_20200407
4300,600061.SH,20200408,sh600061_20200408
4301,600061.SH,20200409,sh600061_20200409
4302,600061.SH,20200410,sh600061_20200410
4303,600061.SH,20200413,sh600061_20200413
4304,600061.SH,20200414,sh600061_20200414
4305,603259.SH,20200316,sh603259_20200316
4306,603259.SH,20200317,sh603259_20200317
4307,603259.SH,20200318,sh603259_20200318
4308,603259.SH,20200319,sh603259_20200319
4309,603259.SH,20200320,sh603259_20200320
4310,603259.SH,20200323,sh603259_20200323
4311,603259.SH,20200324,sh603259_20200324
4312,603259.SH,20200325,sh603259_20200325
4313,603259.SH,20200326,sh603259_20200326
4314,603259.SH,20200327,sh603259_20200327
4315,603259.SH,20200330,sh603259_20200330
4316,603259.SH,20200331,sh603259_20200331
4317,603259.SH,20200401,sh603259_20200401
4318,603259.SH,20200402,sh603259_20200402
4319,603259.SH,20200403,sh603259_20200403
4320,603259.SH,20200407,sh603259_20200407
4321,603259.SH,20200408,sh603259_20200408
4322,603259.SH,20200409,sh603259_20200409
4323,603259.SH,20200410,sh603259_20200410
4324,603259.SH,20200413,sh603259_20200413
4325,603259.SH,20200414,sh603259_20200414
4326,603489.SH,20200316,sh603489_20200316
4327,603489.SH,20200317,sh603489_20200317
4328,603489.SH,20200318,sh603489_20200318
4329,603489.SH,20200319,sh603489_20200319
4330,603489.SH,20200320,sh603489_20200320
4331,603489.SH,20200323,sh603489_20200323
4332,603489.SH,20200324,sh603489_20200324
4333,603489.SH,20200325,sh603489_20200325
4334,603489.SH,20200326,sh603489_20200326
4335,603489.SH,20200327,sh603489_20200327
4336,603489.SH,20200330,sh603489_20200330
4337,603489.SH,20200331,sh603489_20200331
4338,603489.SH,20200401,sh603489_20200401
4339,603489.SH,20200402,sh603489_20200402
4340,603489.SH,20200403,sh603489_20200403
4341,603489.SH,20200407,sh603489_20200407
4342,603489.SH,20200408,sh603489_20200408
4343,603489.SH,20200409,sh603489_20200409
4344,603489.SH,20200410,sh603489_20200410
4345,603489.SH,20200413,sh603489_20200413
4346,603489.SH,20200414,sh603489_20200414
4347,002237.SZ,20200316,sz002237_20200316
4348,002237.SZ,20200317,sz002237_20200317
4349,002237.SZ,20200318,sz002237_20200318
4350,002237.SZ,20200319,sz002237_20200319
4351,002237.SZ,20200320,sz002237_20200320
4352,002237.SZ,20200323,sz002237_20200323
4353,002237.SZ,20200324,sz002237_20200324
4354,002237.SZ,20200325,sz002237_20200325
4355,002237.SZ,20200326,sz002237_20200326
4356,002237.SZ,20200327,sz002237_20200327
4357,002237.SZ,20200330,sz002237_20200330
4358,002237.SZ,20200331,sz002237_20200331
4359,002237.SZ,20200401,sz002237_20200401
4360,002237.SZ,20200402,sz002237_20200402
4361,002237.SZ,20200403,sz002237_20200403
4362,002237.SZ,20200407,sz002237_20200407
4363,002237.SZ,20200408,sz002237_20200408
4364,002237.SZ,20200409,sz002237_20200409
4365,002237.SZ,20200410,sz002237_20200410
4366,002237.SZ,20200413,sz002237_20200413
4367,002237.SZ,20200414,sz002237_20200414
4368,002241.SZ,20200316,sz002241_20200316
4369,002241.SZ,20200317,sz002241_20200317
4370,002241.SZ,20200318,sz002241_20200318
4371,002241.SZ,20200319,sz002241_20200319
